PlaceID,BusinessName,FormattedAddress,CityHub,Telephone,Website,Latitude,Longitude,Rating,TotalReviews,PlaceTypes,BusinessStatus
"ChIJQ00Qr-U7TIYRNI9GMyVwIBU","Minty Barber - Frisco Location (Haircuts | Beard Trims | Hot Towel & Straight Razor Shaves - Fine Men's Barbershop & Salon)","1377 Legacy Dr #105, Frisco, TX 75034, USA","Frisco","(214) 618-0757","http://www.mintybarber.com/","33.0890252","-96.8397481","4.9","472","barber_shop | hair_salon | hair_care | beauty_salon | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ5yk-Y2Y9TIYR_FYbwWHvIwQ","DD's Barbershop","10935 Rolater Rd Suite 110, Frisco, TX 75035, USA","Frisco","(972) 987-5947","https://booking.cojilio.com/dsbarbershop/online","33.1383462","-96.7855823","5","59","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJGaa0zO87TIYRrf-orDgiKQA","Diesel Barbershop Main Market Place","1654 FM 423 Suite 200, Frisco, TX 75033, USA","Frisco","(214) 501-5724","https://www.dieselbarbershop.com/location/frisco-tx-main-market-place?utm_source=googlebusinessprofile","33.156138299999995","-96.8914441","4.8","479","barber_shop | hair_salon | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJrTikiG89TIYRmhIONON6huw","kNERO’s Styles Of Luxury","5201 S Colony Blvd #765, The Colony, TX 75056, USA","Frisco","N/A","https://knerolapae.com/","33.0850498","-96.8774632","5","62","barber_shop | hair_salon | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJWbZ3SmGJTIYR1exkiv_aO1c","North Texas Barbershop","6803 Preston Rd #120, Frisco, TX 75034, USA","Frisco","(903) 771-6803","http://christhabarber1.booksy.com/","33.1348134","-96.8048166","4.8","88","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ73ZXOrE7TIYR9dJD4HnNan8","MB Haus of Luxe","1000 E Eldorado Pkwy #160, Little Elm, TX 75068, USA","Frisco","(972) 640-7609","http://www.thembshop.com/","33.1683573","-96.9233873","4.9","118","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJZ8fSuhg5TIYRrxqRxSykj0c","Local Barber Co.","12020 Teel Pkwy, Frisco, TX 75033, USA","Frisco","(469) 731-1222","http://www.localbarberco.com/","33.177590699999996","-96.865299","4.6","612","barber_shop | hair_salon | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ74mWUzAXTIYRvjPE4g6FbCo","Lather Lounge Barbershop - Frisco Tx- Haircuts- Beard Trims- Straight Razor Shaves","5999 Custer Rd #105, Frisco, TX 75035, USA","McKinney","(214) 785-7460","http://www.latherloungebarbershop.com/","33.1267484","-96.7339111","4.9","546","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJndioVAc5TIYRreGhGeid0Ok","Hammer & Nails Grooming Shop for Guys - Frisco","11901 Dallas Pkwy Ste 700, Frisco, TX 75033, USA","Frisco","(214) 940-7799","https://hammerandnailsgrooming.com/location/frisco-tx/","33.1770139","-96.84047919999999","4.7","648","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJVcvRc905TIYRTzi8rFBmZWI","EG Barbershop Suite","10050 Legacy Dr unit 100 (suite 309, Frisco, TX 75033, USA","Frisco","(919) 725-3575","http://bookwithvan.com/","33.1617934","-96.8483061","5","31","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJ7RdoqNcvTIYReJF7WqbjUeg","Mid-Century Barbering & Barista","8668 John Hickman Pkwy #704, Frisco, TX 75034, USA","Frisco","(218) 298-1103","http://www.midcenturybarber.com/","33.113542800000005","-96.80860609999999","5","194","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJqbMtvR09TIYRNetSRoIoTvo","Impact Cuts Barbershop FRISCO,TX","2650 King Rd #200, Frisco, TX 75036, USA","Frisco","(469) 756-5486","https://www.impactcuts.com/frisco-tx","33.1533235","-96.8919267","4.8","174","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJmU0Hsa87TIYR7S2Fa7X5zqE","Arroyo Cutz - Frisco","303 Main St Suite 212, Frisco, TX 75034, USA","Frisco","(214) 854-1762","https://arroyocutz.square.site/","33.1519154","-96.8895043","5","19","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJzSX0PQA5TIYRGOQINQ-_a78","Birdies and Blades Barbershop (formerly Mane Event Barbershop)","1931 FM 423 suite 304, Frisco, TX 75033, USA","Frisco","(469) 784-9069","https://www.birdiesandblades.com/","33.1613793","-96.89001929999999","5","43","barber_shop | hair_salon | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJC1G3HhY9TIYRmNK4woaXoSA","Lookin Sharp Family Barbershop","8745 Gary Burns Dr #128, Frisco, TX 75034, USA","Frisco","(469) 294-0125","http://lookinsharpfamilybarbershop.com/","33.1488418","-96.80695659999999","4.7","286","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJA4Ns2EU8TIYR6h7jlVYWKZY","Joe the Barber","11445 Dallas Pkwy #13, Frisco, TX 75033, USA","Frisco","(214) 543-9389","http://joethebarber-1.booksy.com/a/","33.1725572","-96.84082310000001","4.9","47","barber_shop | hair_salon | hair_care | educational_institution | service | health | point_of_interest | supplier | manufacturer | store | establishment","OPERATIONAL"
"ChIJAQDwbUAXTIYR95vhuuEsWvk","Keep it Handsome Men’s Grooming","Inside Field House Gym, 6155 Sports Village Rd, Frisco, TX 75033, USA","Frisco","(469) 252-1715","http://www.handsomeguygrooming.com/","33.160920499999996","-96.83019069999999","4.8","97","barber_shop | hair_care | service | health | point_of_interest | establishment","OPERATIONAL"
"ChIJt2wojP0TTIYRq_yFfVuXpHM","Bazooka Charlie's Barber Co.","3194 W University Dr suite 400, McKinney, TX 75071, USA","McKinney","(469) 868-0777","https://bazookacharlies.com/mckinney/","33.21776","-96.6554182","4.9","791","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJX7rlXb8XTIYRI3LBKxO2n8g","The Manifest Barbershop","4041 S Custer Rd Suite#2250, McKinney, TX 75070, USA","McKinney","(214) 548-4224","http://www.themanifestbarbershop.com/","33.163238899999996","-96.7324797","5","1313","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ2eYB3CEVTIYRWgFmfPfxmlU","Revolution Barbershop","4060 W University Dr Suite 200, McKinney, TX 75071, USA","McKinney","(469) 974-6570","https://revbarbershop.com/","33.21842960000001","-96.6672147","4.8","333","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJpfOaUAgXTIYRdkXIB7j0tSQ","Minty Barber - McKinney Location (Haircuts | Beard Trims | Hot Towel & Straight Razor Shaves - Fine Men's Barbershop & Salon)","6720 Alma Rd Suite 200, McKinney, TX 75070, USA","McKinney","(945) 276-4453","https://www.mintybarber.com/","33.1363545","-96.7075227","5","240","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJEdPkW_QXTIYRkTRq2ECfFHw","CleanCutter Barbershop","5160 Collin McKinney Pkwy Unit 400, McKinney, TX 75070, USA","McKinney","(214) 856-4716","http://www.cleancutterbarbershop.com/","33.150672899999996","-96.68251029999999","4.8","347","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJN-omxskXTIYRm8Sf_W7-sng","HAIR BOSS BARBERSHOP","5100 Stacy Rd Suite 400, Suite 130, McKinney, TX 75070, USA","McKinney","(214) 548-4126","https://hairbossbarbershop.com/","33.1465625","-96.69425530000001","4.8","170","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJj99Ko9cXTIYRU466diGIfjk","Up and Up Barbershop-حلاق عربي McKinney","5121 Collin McKinney Pkwy Ste 400, McKinney, TX 75070, USA","McKinney","(214) 592-8787","https://www.upandupbarbershop.com/","33.149783299999996","-96.6824324","4.9","374","barber_shop | massage_spa | spa | hair_care | beauty_salon | massage | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJrTZrWi4XTIYRriJZGXW-c94","OG’s Barber Lounge","3755 S Lake Forest Dr STE 400, McKinney, TX 75070, USA","McKinney","(945) 280-6151","http://www.ogschopshop.com/","33.162613799999995","-96.6801638","4.9","78","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ_wmcd3wXTIYRJK3K-9aNlJU","Local Barber Co.","6951 S Custer Rd Suite 100, McKinney, TX 75070, USA","McKinney","(469) 678-5150","http://www.localbarberco.com/","33.134626","-96.7324786","4.7","342","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJk0crMqMVTIYRP_7HA2yDGiQ","Diesel Barbershop West University Crossings","3905 W University Dr STE 200, McKinney, TX 75071, USA","McKinney","(972) 872-8665","https://www.dieselbarbershop.com/location/mckinney-tx-west-university-crossings?utm_source=googlebusinessprofile","33.2166923","-96.6639373","4.6","581","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJV0XKGy4STIYRSOhN6yYWk2o","OG's chop shop","1203 N Kentucky St STE A2, McKinney, TX 75069, USA","McKinney","(214) 861-8966","http://www.ogschopshop.com/","33.212336199999996","-96.6161328","4.5","418","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ_-rk0TYVTIYRJ828oKCYmhI","Fadez By Q","15922 Eldorado Pkwy Suite 100 Studio 6, Frisco, TX 75035, USA","McKinney","(469) 396-7135","https://fadezbyq.com/","33.175481","-96.73568189999999","5","120","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJRyX9I-cYTIYRWmy2qxw3bpg","Jp The Boss Barber","1302 N Church St Ste 100, McKinney, TX 75069, USA","McKinney","(214) 962-8089","http://jpthebossbarber.com/","33.212539899999996","-96.6166477","4.8","49","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ8V2sHUMVTIYRHJ5erOUG3xs","217 Cutz","5820 Collin McKinney Pkwy, McKinney, TX 75070, USA","McKinney","(217) 974-0768","https://booksy.com/en-us/instant-experiences/widget/689986?instant_experiences_enabled=true&ig_ix=true","33.1464843","-96.6933451","4.8","30","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJu40N90cNTIYRjhyWW6AAH6w","OJ's Barber Shop","4025 E University Dr c300, McKinney, TX 75069, USA","McKinney","(214) 548-4067","https://ojsbarbershoptx.com/","33.1915696","-96.55094299999999","4.9","163","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJsUaZ7BcTTIYR72gqJwvwPDk","Alexander Scissorhands at DUCKETS Barbershop","1651 Eldorado Pkwy STE 118, McKinney, TX 75069, USA","McKinney","(469) 352-1795","http://book.thecut.co/Alexanderscissorhands","33.1727638","-96.6347658","5","36","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJN04DtkkSTIYRHt0qbnZE4Xk","Jeremy's","107 S Chestnut St, McKinney, TX 75069, USA","McKinney","(214) 641-5321","https://jeremys-barber-shop.square.site/","33.1969383","-96.61331829999999","4.7","90","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJoV-3kksSTIYREig1FssuVVM","The Fade Shop McKinney","201 W Lamar St, McKinney, TX 75069, USA","McKinney","(972) 548-4948","http://www.fadeshop.com/","33.2000909","-96.6167883","3.9","47","barber_shop | nail_salon | hair_care | beauty_salon | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJEZhfLgcTTIYR8lZ3uiWFTNo","Expert Barber Beauty","2800 Virginia Pkwy, McKinney, TX 75071, USA","McKinney","(903) 864-5440","https://www.expertbarberbeauty.com/","33.1994627","-96.6554477","4.7","326","hair_salon | barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJYSMS9p1RAYcRsn76jhRiFww","The Bearded Buck Barbershop","200-J Westgate Pkwy W, Amarillo, TX 79121, USA","Amarillo","(806) 316-7848","https://thebeardedbuckbarbershop.com/","35.184605399999995","-101.9359722","4.9","135","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJYcNU6NhPAYcR1aGXJ7NJnho","Bricktown Barbershop","118 SW 6th Ave B, Amarillo, TX 79101, USA","Amarillo","(806) 646-1269","N/A","35.2079277","-101.8379629","5","56","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJkQvn8xVPAYcRyo7jGi9aX-Y","The Society Barbershop","6801 Bell St #400, Amarillo, TX 79109, USA","Amarillo","(806) 803-2520","http://www.facebook.com/thesocietybarbershop","35.1386314","-101.9012568","4.7","263","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJPQiRUHdRAYcR0J5z6OlqQ3k","Town Square Hair & Barber Studio","9200 Town Square Blvd, Amarillo, TX 79119, USA","Amarillo","(806) 884-4896","https://www.townsquarehairstudio.com/","35.1511192","-101.9450435","4.9","218","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJIUEiU5FPAYcR78WvW9A1QLk","Texas Barbers","2622 SW 34th Ave, Amarillo, TX 79109, USA","Amarillo","(806) 599-6422","N/A","35.1791038","-101.8648252","4.7","51","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJt28fTthPAYcR_LSKRX4Lj7Q","Big Dawgs The Fade Lounge","4508 S Georgia St, Amarillo, TX 79110, USA","Amarillo","(806) 437-1388","N/A","35.1628787","-101.86685639999999","4.9","39","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJDapf0-VRAYcRKfClrLi3Uj4","#Views","1769 S Avondale St, Amarillo, TX 79106, USA","Amarillo","(806) 705-2039","N/A","35.195119399999996","-101.8926966","5","197","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ7U2T05lPAYcRLm7CsiDsTmA","Mens Parlor","3440 S Western St, Amarillo, TX 79109, USA","Amarillo","(806) 398-0119","https://the-mens-parlor.square.site/","35.1745424","-101.8843847","4.9","150","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJfdTG8J9RAYcR6D76zYeEnEw","Rebellion barbershop","6605 I-40 Suite 7, Amarillo, TX 79106, USA","Amarillo","(806) 673-4425","N/A","35.1864345","-101.9137032","5","39","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJX92Adr1JAYcRa0iUT4IaLY0","Executive Barbershop","3319 SE 27th Ave, Amarillo, TX 79103, USA","Amarillo","(806) 679-9871","N/A","35.1859253","-101.79905149999999","4.8","213","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJv8bUfb5PAYcRHiepGi5bAwY","A-1 Cuts","4008 S Washington St unit b, Amarillo, TX 79110, USA","Amarillo","(806) 437-1530","N/A","35.1720141","-101.84894589999999","4.9","148","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJLyff2O9bAYcRhvgAu1iJVRc","Amarillo’s Major League Barbershop, LLC","6107 Coulter St S, Amarillo, TX 79119, USA","Amarillo","(806) 418-6237","https://amlbarbershop.com/","35.145098499999996","-101.9194966","4.3","215","barber_shop | hair_salon | hair_care | health | point_of_interest | supplier | service | manufacturer | store | establishment","OPERATIONAL"
"ChIJtQpgZyZPAYcRUemLxB-sHKo","The Deans List Barbershop","2520 A Paramount Blvd, Amarillo, TX 79109, USA","Amarillo","(855) 278-3688","https://getsqr.co/gee-dausdh","35.1862537","-101.8738348","4.9","29","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJfy2x_0lOAYcR-B3kVgjh_4c","Combs & Cuts Barber Shop","1003 S Georgia St, Amarillo, TX 79102, USA","Amarillo","(806) 242-2662","https://www.facebook.com/combsncuts/","35.2045345","-101.8658676","4.6","233","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJQ1mLt_5OAYcR29p3LH-SvJc","Headquarterz Barbershop","215 SW 7th Ave, Amarillo, TX 79101, USA","Amarillo","(806) 291-7156","N/A","35.206794699999996","-101.8392944","4.6","53","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJnVWLZxFRAYcR6e-0Yp2j7_U","LEÓNS DEN","110 SE 12th Ave, Amarillo, TX 79101, USA","Amarillo","(806) 420-3612","http://www.leonsdenbarber.com/","35.2013081","-101.83785480000002","4.8","44","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJAbDxI8VPAYcRjS8CUtnO-C0","806 Barber & Beauty","3350 Olsen Blvd #800, Amarillo, TX 79109, USA","Amarillo","(806) 354-8100","http://www.806barberbeauty.com/","35.185009","-101.8768539","4.8","97","barber_shop | hair_salon | hair_care | beauty_salon | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJnx8Yer5NAYcRDoGYV61WBWQ","North Side Barbershop","6412 River Rd, Amarillo, TX 79108, USA","Amarillo","(806) 231-3160","N/A","35.271994299999996","-101.8307638","5","77","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJAYCPN9pPAYcRZQCMRZaez2c","More Lyfe 2250","3801-7 Olsen Blvd, Amarillo, TX 79109, USA","Amarillo","(806) 599-3940","N/A","35.184792","-101.882662","4.9","158","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJmVqxRpVPAYcRkPMFtroxXyI","Sloss Barbers","2622 SW 34th Ave, Amarillo, TX 79109, USA","Amarillo","(806) 410-5475","https://slossbarber.square.site/","35.1791038","-101.8648252","4.7","95","barber_shop | hair_salon | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJfRlBkUKJToYRLTvFbiWo_wY","Top Notch Barbers Barbershop","4320 S State Hwy 360 suite100, Grand Prairie, TX 75052, USA","Grand Prairie","(214) 395-2832","http://topnotchbarbersgp.com/","32.6678907","-97.0617037","4.9","710","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJs_8lsnSHToYRUSKphwHnpLw","Limitless Barber Lounge ( Grand Prairie Barbershop)","559 W Pioneer Pkwy, Grand Prairie, TX 75051, USA","Grand Prairie","(214) 597-2469","http://limitlessbarberlounge.com/","32.7087396","-97.0111448","4.9","293","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJl7wByEWFToYRxTCD5UWLQ6M","Barbers Club Barbershop","2305 Oak Ln Suite 123, Grand Prairie, TX 75051, USA","Grand Prairie","(214) 766-4666","https://linktr.ee/barbersclubbarbershop?utm_source=ig&utm_medium=social&utm_content=link_in_bio","32.7104952","-97.00328209999999","4.9","75","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJsc7N4FuJToYRjeVKsDgNlKg","DG's Barbershop","3810 S State Hwy 161 suite 300, Grand Prairie, TX 75052, USA","Grand Prairie","(817) 789-3902","https://dgsbarbershop.com/","32.680325599999996","-97.02302449999999","5","257","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJLcZY7wSGToYRYQ8n7QOECsY","Texas Barber Lounge","2426 S Carrier Pkwy #101, Grand Prairie, TX 75051, USA","Grand Prairie","(972) 375-1030","http://texasbarberlounge.com/","32.710416099999996","-97.0160365","4.9","399","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJCXDG2SyJToYR1kI18Owbjrg","Proper Barber & Co.","4116 S Carrier Pkwy Ste. 300, Grand Prairie, TX 75052, USA","Grand Prairie","(972) 639-3105","http://www.properbarberandco.net/","32.672936199999995","-97.00798139999999","4.8","216","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJs0vrFJWHToYRGRWHUEC6sbU","Legacy Barber Lounge","513 W Jefferson St Suite 175, Grand Prairie, TX 75051, USA","Grand Prairie","N/A","https://www.legacybarberloungegp.com/","32.743266999999996","-97.0094833","4.8","165","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJG5ar2QaGToYRBUMLKscfdIg","Uppercuts","429 W Pioneer Pkwy, Grand Prairie, TX 75051, USA","Grand Prairie","(972) 642-1145","http://bookuppercuts.com/","32.7090793","-97.0084904","4.9","537","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ158NXD-JToYRpti9pCNC-Gw","A Cut Above Barbershop LLC","2800 W Camp Wisdom Rd #130, Grand Prairie, TX 75052, USA","Grand Prairie","(214) 235-0676","http://acutabovebarbershop.net/","32.647921499999995","-97.0522129","4.9","83","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJb4Ox_1uFToYRvyggvkc7k08","A&M Barber Studio","834 Fort Worth St, Grand Prairie, TX 75050, USA","Grand Prairie","(972) 639-0348","N/A","32.743764999999996","-97.01537189999999","4.9","288","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJB_lXd_uJToYRi8fesaVSSQQ","A&M Barber Lounge","1700 W Polo Rd # 112, Grand Prairie, TX 75052, USA","Grand Prairie","(214) 677-0714","N/A","32.659258799999996","-97.0263208","4.9","56","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ8a6cBGqFToYRFd0TcdI0dhI","Lion's Legacy Barbershop","933 SW 3rd St #130, Grand Prairie, TX 75051, USA","Grand Prairie","(972) 457-0750","https://www.lionslegacybarbershop.com/","32.7338491","-97.0055848","5","106","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJN2P0P-uFToYRNfYdoSWPMlQ","The Barber Society Barbershop","111 S Center St, Grand Prairie, TX 75050, USA","Grand Prairie","(214) 545-7981","N/A","32.7451346","-97.003739","4.9","108","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJg3arim-HToYRcBmF-98UNeg","A&M Barbershop The Classic","2505 S Carrier Pkwy, Grand Prairie, TX 75052, USA","Grand Prairie","(214) 518-6852","http://www.facebook.com/anmbarbershop2","32.7087667","-97.01493599999999","4.8","125","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ9700VNSFToYRyeYcgfOTdJc","The Original Legendz Barbershop Lounge LLC","103 W Main St, Grand Prairie, TX 75050, USA","Grand Prairie","(972) 854-6094","http://www.theoriginallegendzbarbershop.com/","32.745225399999995","-97.0038833","4.6","359","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJwzcwic2FToYR3sVVSRN4w7M","Gentlemens barbershop","132 E Main St Suite 100, Grand Prairie, TX 75050, USA","Grand Prairie","(972) 571-0458","http://gentlemensbarbershopdfw.booksy.com/ig/","32.745788499999996","-97.00211329999999","5","90","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJq5M3-AGJToYRSypoDwioq6M","The Art of Barbering","2985 S Watson Rd #126, Grand Prairie, TX 75052, USA","Grand Prairie","(817) 231-9164","http://book.thecut.co/HAIRKUTZO","32.6947843","-97.05969429999999","4.5","194","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJDS4l4U-FToYR0OoakshuMhc","Notorious Barber & Co.","830 Mayfield Rd Ste 140, Grand Prairie, TX 75052, USA","Grand Prairie","(214) 412-2007","http://www.notoriousbarbers.co/","32.6924134","-97.01726049999999","5","37","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ7RgO4AuFToYR6-aUbptvHlY","UPPER CLASS GROOMING BARBERSHOP","2304 Oak Ln SUITE #6, Grand Prairie, TX 75051, USA","Grand Prairie","(870) 818-2260","https://square.site/book/9VGRXJKEKJMPW/upper-class-grooming-grand-prairie-tx","32.711152399999996","-97.00316699999999","5","88","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJtXtz17WDToYRMCOPMrvcVjw","JT’S BOSS KUTZ","2605 W Pioneer Pkwy, Grand Prairie, TX 75051, USA","Grand Prairie","(469) 451-2601","https://www.instagram.com/jtsbosskutz_?igsh=ZnI1eTlvbW1wc3Ax","32.7111827","-97.044264","4.9","1880","barber_shop | hair_care | health | point_of_interest | service | establishment","OPERATIONAL"
"ChIJ18OfIVmXb4YRSjZ-QtHTwGY","Fresco Barbershop","3025 E Ruben M Torres Blvd, Brownsville, TX 78526, USA","Brownsville","(956) 556-5400","N/A","25.9504934","-97.473576","4.9","75","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJi1Sy5V-Vb4YRwhp5rGk3zpQ","Elite Barbershop","2494 Central Blvd Ste D, Brownsville, TX 78520, USA","Brownsville","(956) 551-3826","https://www.facebook.com/menselitebarbershop?mibextid=LQQJ4d","25.9389494","-97.50936879999999","4.8","107","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJL5HnE-qVb4YR_3TN9TVFJL4","Barber Kings","3254 Boca Chica Blvd D, Brownsville, TX 78521, USA","Brownsville","(956) 621-4101","N/A","25.920473899999998","-97.47318779999999","4.9","382","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJzyCKSwCVb4YRXAI0mqDNBVM","Level Up Barbershop 💈","3525 International Blvd, Brownsville, TX 78521, USA","Brownsville","(956) 596-7840","https://www.facebook.com/profile.php?id=61561149666134&mibextid=ZbWKwL","25.9151931","-97.4721321","4.9","76","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJ-_KbzhOUb4YRbTx-U0ZUfTU","Dapper Society Barber Shop","1707 Boca Chica Blvd ste e, Brownsville, TX 78520, USA","Brownsville","(956) 408-7105","https://squareup.com/appointments/book/A5NZB0W9QR5YG","25.922881800000003","-97.4951821","4.9","118","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJm4vATi6Ub4YRDpUY3RPjfVE","Unique Blendz Barbershop","725 Paredes Line Rd, Brownsville, TX 78521, USA","Brownsville","(956) 404-1870","https://m.facebook.com/UniqueBlendz956/","25.9324755","-97.48925919999999","4.6","54","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJAzfaz3CWb4YRSJdGNv0Rsx8","Prodigy Cuts Barbershop Brownsville TX","3381 E Ruben M Torres Blvd, Brownsville, TX 78526, USA","Brownsville","(956) 579-6578","https://phorest.com/book/salons/prodigycuts","25.9498808","-97.468589","4.5","325","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJaQHZ08-Vb4YRo9AwVRc0GDU","G’s Barber Studio","1425 Ruben M Torres Blvd suite a, Brownsville, TX 78520, USA","Brownsville","N/A","http://www.gsbarberstudio.com/","25.951853","-97.49743079999999","4.8","40","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJB1xFUlmVb4YRdE_dTs5-dgQ","AJ’s Barbershop/Salon","2040 E 14th St, Brownsville, TX 78521, USA","Brownsville","(956) 280-7287","N/A","25.909229999999997","-97.4853203","5","29","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
"ChIJz5E6cXyWb4YRrGD_Qr7FLIE","Golden Gate Barber Shop","3450 Boca Chica Blvd, Brownsville, TX 78521, USA","Brownsville","N/A","http://goldengateexclusive.com/","25.9199305","-97.4655421","4.8","101","barber_shop | hair_care | health | service | point_of_interest | establishment","OPERATIONAL"
